file_name,text
c02/c02-059/c02-059-04.png,"Antonioni and Wicki films took high honours ,"
c02/c02-059/c02-059-05.png,and the audience at the awards was particularly
c02/c02-059/c02-059-06.png,enthusiastic when one Miss Anna Kerima was selected
c02/c02-059/c02-059-07.png,as best actress for her work in the Godard
c02/c02-059/c02-059-08.png,"film . Gifted with an interesting face , although little"
c02/c02-059/c02-059-09.png,"acting ability , she would seem to be well"
c02/c02-059/c02-059-10.png,worth watching in the months to come .
c02/c02-078/c02-078-00.png,It has a great look of speed and technical fun
c02/c02-078/c02-078-01.png,"about it , of enormous cinematic enjoyment , and"
c02/c02-078/c02-078-02.png,above all of cinematic sense . Much of it has
c02/c02-078/c02-078-03.png,"that air of improvisation , as of off-the-cuff"
c02/c02-078/c02-078-04.png,"living , that once seemed so new and so"
c02/c02-078/c02-078-05.png,"attractive . The story ( not that the story , in the"
c02/c02-078/c02-078-06.png,"sense of plot , matters much ; but in the sense of"
c02/c02-078/c02-078-07.png,situation and movement it matters a lot ) is
c02/c02-078/c02-078-08.png,"that of a man on the run ( Jean-Paul Belmondo ) ,"
c02/c02-078/c02-078-09.png,who spends a few days with an American girl
c02/c02-082/c02-082-00.png,Belmondo reappears at the Paris Pullman
c02/c02-082/c02-082-01.png,in Moderato Cantabile ( curiously trans-
c02/c02-082/c02-082-02.png,lated into Seven Days ... Seven Nights ...
c02/c02-082/c02-082-03.png,"A certificate ) , Peter Brook's film made"
c02/c02-082/c02-082-04.png,in France and shown last autumn at
c02/c02-082/c02-082-05.png,the London Film Festival . In spite of
c02/c02-082/c02-082-06.png,magnificent performances from him and
c02/c02-082/c02-082-07.png,"from Jeanne Moreau , this has been fairly"
c02/c02-082/c02-082-08.png,well trounced by the critics wherever it
c02/c02-082/c02-082-09.png,"has appeared . Leisurely , even slow ,"
c02/c02-089/c02-089-00.png,With a large blond youth of quite
c02/c02-089/c02-089-01.png,dazzling dumbness called Troy
c02/c02-089/c02-089-02.png,"Donahue ; and Claudette Colbert , still"
c02/c02-089/c02-089-03.png,"charming amid the nonsense , and Karl"
c02/c02-089/c02-089-04.png,"Malden not knowing how to take it ,"
c02/c02-089/c02-089-05.png,all rolling eyeballs like a villain
c02/c02-089/c02-089-06.png,from East Lynne .
c03/c03-000a/c03-000a-00.png,The film version of Miss Shelagh Delaney's
c03/c03-000a/c03-000a-01.png,play A Taste of Honey opens at the Leicester
c03/c03-000a/c03-000a-02.png,Square Theatre tomorrow . It has been produced
c03/c03-000a/c03-000a-03.png,"an directed by Mr. Tony Richardson , who is also"
c03/c03-000a/c03-000a-04.png,"part-author with Miss Delaney of the script ,"
c03/c03-000a/c03-000a-05.png,and the great advantages to be derived from
c03/c03-000a/c03-000a-06.png,this unity of conception and control are
c03/c03-000a/c03-000a-07.png,everywhere apparent .
c03/c03-000b/c03-000b-00.png,The film version of Miss Shelagh Delaney's play A
c03/c03-000b/c03-000b-01.png,Taste of Honey opens at the Leicester Square Theatre
c03/c03-000b/c03-000b-02.png,tomorrow . It has been produced and directed by
c03/c03-000b/c03-000b-03.png,"Mr. Tony Richardson , who is also part-author with"
c03/c03-000b/c03-000b-04.png,"Miss Delaney of the script , and the great advantages"
c03/c03-000b/c03-000b-05.png,to be derived from this unity of conception and control
c03/c03-000b/c03-000b-06.png,are everywhere apparent .
c03/c03-000c/c03-000c-00.png,The film version of Miss Shelagh Delaney's play
c03/c03-000c/c03-000c-01.png,A Taste of Honey opens at the Leicester Square
c03/c03-000c/c03-000c-02.png,Theatre tomorrow . It has been produced and
c03/c03-000c/c03-000c-03.png,"directed by Mr. Tony Richardson , who is also part-"
c03/c03-000c/c03-000c-04.png,"author with Miss Delaney of the script , and"
c03/c03-000c/c03-000c-05.png,the great advantages to be derived from this
c03/c03-000c/c03-000c-06.png,unity of conception and control are everywhere
c03/c03-000c/c03-000c-07.png,apparent .
c03/c03-000d/c03-000d-00.png,The film version of Miss Shelagh Delaney's
c03/c03-000d/c03-000d-01.png,play A Taste of Honey opens at the Leicester
c03/c03-000d/c03-000d-02.png,Square Theatre tomorrow . It has been pro-
c03/c03-000d/c03-000d-03.png,"duced and directed by Mr. Tony Richardson ,"
c03/c03-000d/c03-000d-04.png,who is also part-author with Miss Delaney
c03/c03-000d/c03-000d-05.png,"of the script , and the great advantages to"
c03/c03-000d/c03-000d-06.png,be derived from this unity of conception and
c03/c03-000d/c03-000d-07.png,control are everywhere apparent .
c03/c03-000e/c03-000e-00.png,The film version of Miss Shelagh Delaney's
c03/c03-000e/c03-000e-01.png,play A Taste of Honey opens at the Leicester
c03/c03-000e/c03-000e-02.png,Square Theatre tomorrow . It has been produced
c03/c03-000e/c03-000e-03.png,"and directed by Mr. Tony Richardson , who is"
c03/c03-000e/c03-000e-04.png,also part-author with Miss Delaney of the
c03/c03-000e/c03-000e-05.png,"script , and the great advantages to be"
c03/c03-000e/c03-000e-06.png,derived from this unity of conception and
c03/c03-000e/c03-000e-07.png,control are everywhere apparent .
c03/c03-000f/c03-000f-00.png,The film version of Miss Shelagh Delaney's
c03/c03-000f/c03-000f-01.png,play A Taste of Honey opens at the
c03/c03-000f/c03-000f-02.png,Leicester Square Theatre tomorrow . It has
c03/c03-000f/c03-000f-03.png,been produced and directed by Mr. Tony
c03/c03-000f/c03-000f-04.png,"Richardson , who is also part-author with"
c03/c03-000f/c03-000f-05.png,"Miss Delaney of the script , and the great"
c03/c03-000f/c03-000f-06.png,advantages to be derived from this unity
c03/c03-000f/c03-000f-07.png,of conception and control are everywhere
c03/c03-000f/c03-000f-08.png,apparent .
c03/c03-003a/c03-003a-00.png,This is not a filmed play . It has been
c03/c03-003a/c03-003a-01.png,"conceived throughout in terms of the cinema ,"
c03/c03-003a/c03-003a-02.png,and again and again it is the visual qualities
c03/c03-003a/c03-003a-03.png,"of the story , and the marriage of the central"
c03/c03-003a/c03-003a-04.png,"characters to their background , which bring"
c03/c03-003a/c03-003a-05.png,"the film so vividly to life . In Fanny , which"
c03/c03-003a/c03-003a-06.png,"also has its premiere tomorrow , the director ,"
c03/c03-003a/c03-003a-07.png,"Mr. Joshua Logan , attempted but failed to create"
c03/c03-003a/c03-003a-08.png,the atmosphere of a city .
c03/c03-003b/c03-003b-00.png,This is not a filmed play . It has been conceived
c03/c03-003b/c03-003b-01.png,"throughout in terms of the cinema , and again and"
c03/c03-003b/c03-003b-02.png,"again it is the visual qualities of the story , and"
c03/c03-003b/c03-003b-03.png,the marriage of the central characters to their
c03/c03-003b/c03-003b-04.png,"background , which bring the film so vividly to life ."
c03/c03-003b/c03-003b-05.png,"In Fanny , which also has its premiere tomorrow ,"
c03/c03-003b/c03-003b-06.png,"the director , Mr. Joshua Logan , attempted but failed"
c03/c03-003b/c03-003b-07.png,to create the atmosphere of a city .
c03/c03-007/c03-007-00.png,In A Taste of Honey Mr. Richardson has taken
c03/c03-007/c03-007-01.png,a town in the industrial North of England
c03/c03-007/c03-007-02.png,and has made it live . The shabby streets
c03/c03-007/c03-007-03.png,"and wet pavements , the school play-grounds ,"
c03/c03-007/c03-007-04.png,the public monuments and the rubbish
c03/c03-007/c03-007-05.png,strewn canals - even the worn head-stones
c03/c03-007/c03-007-06.png,"in the churchyard , "" sacred to the memory of "" -"
c03/c03-007/c03-007-07.png,are seen as an integral part of the story .
c03/c03-003c/c03-003c-00.png,This is not a filmed play . It has been con-
c03/c03-003c/c03-003c-01.png,"ceived throughout in terms of the cinema , and"
c03/c03-003c/c03-003c-02.png,again and again it is the visual qualities of
c03/c03-003c/c03-003c-03.png,"the story , and the marriage of the central"
c03/c03-003c/c03-003c-04.png,"characters to their background , which bring the"
c03/c03-003c/c03-003c-05.png,"film so vividly to life . In Fanny , which also"
c03/c03-003c/c03-003c-06.png,"has its premiere tomorrow , the director , Mr."
c03/c03-003c/c03-003c-07.png,"Joshua Logan , attempted but failed to"
c03/c03-003c/c03-003c-08.png,create the atmosphere of a city .
c03/c03-003d/c03-003d-00.png,This is not a filmed play . It has been conceived
c03/c03-003d/c03-003d-01.png,"throughout in terms of the cinema , and again"
c03/c03-003d/c03-003d-02.png,and again it is the visual qualities of the
c03/c03-003d/c03-003d-03.png,"story , and the marriage of the central charac-"
c03/c03-003d/c03-003d-04.png,"ters to their background , which bring the"
c03/c03-003d/c03-003d-05.png,"film so vividly to life . In Fanny , which"
c03/c03-003d/c03-003d-06.png,"also has its premiere tomorrow , the director ,"
c03/c03-003d/c03-003d-07.png,"Mr. Joshua Logan , attempted but failed to"
c03/c03-003d/c03-003d-08.png,create the atmosphere of a city .
c03/c03-003e/c03-003e-00.png,This is not a filmed play . It has been con-
c03/c03-003e/c03-003e-01.png,"ceived throughout in terms of the cinema ,"
c03/c03-003e/c03-003e-02.png,and again and again it is the visual qualities
c03/c03-003e/c03-003e-03.png,"of the story , and the marriage of the central"
c03/c03-003e/c03-003e-04.png,"characters to their background , which bring"
c03/c03-003e/c03-003e-05.png,"the film so vividly to life . In Fanny , which"
c03/c03-003e/c03-003e-06.png,"also has its premiere tomorrow , the director ,"
c03/c03-003e/c03-003e-07.png,"Mr. Joshua Logan , attempted but failed to"
c03/c03-003e/c03-003e-08.png,create the atmosphere of a city .
c03/c03-003f/c03-003f-00.png,This is not a filmed play . It has been concei-
c03/c03-003f/c03-003f-01.png,"ved throughout in terms of the cinema ,"
c03/c03-003f/c03-003f-02.png,and again and again it is the visual qualities
c03/c03-003f/c03-003f-03.png,"of the story , and the marriage of the"
c03/c03-003f/c03-003f-04.png,"central characters to their background ,"
c03/c03-003f/c03-003f-05.png,which bring the film so vividly to life . In
c03/c03-003f/c03-003f-06.png,"Fanny , which also has its premiere tomorrow ,"
c03/c03-003f/c03-003f-07.png,"the director , Mr. Joshua Logan , attempted"
c03/c03-003f/c03-003f-08.png,but failed to create the atmosphere of
c03/c03-003f/c03-003f-09.png,a city .
c03/c03-007a/c03-007a-00.png,In A Taste of Honey Mr. Richardson has
c03/c03-007a/c03-007a-01.png,taken a town in the industrial North of England
c03/c03-007a/c03-007a-02.png,and has made it live . The shabby streets and
c03/c03-007a/c03-007a-03.png,"wet pavements , the school play-grounds , the"
c03/c03-007a/c03-007a-04.png,public monuments and the rubbish strewn canals -
c03/c03-007a/c03-007a-05.png,"even the worn head-stones in the churchyard ,"
c03/c03-007a/c03-007a-06.png,""" sacred to the memory of "" - are seen as an"
c03/c03-007a/c03-007a-07.png,integral part of the story .
c03/c03-007b/c03-007b-00.png,In A Taste of Honey Mr. Richardson has taken a
c03/c03-007b/c03-007b-01.png,town in the industrial North of England and
c03/c03-007b/c03-007b-02.png,"has made it live . The shabby streets and wet pavements ,"
c03/c03-007b/c03-007b-03.png,"the school play-grounds , the public monuments and"
c03/c03-007b/c03-007b-04.png,the rubbish strewn canals - even the worn
c03/c03-007b/c03-007b-05.png,"head-stones in the churchyard , "" sacred to the"
c03/c03-007b/c03-007b-06.png,"memory of "" - are seen as an integral part of"
c03/c03-007b/c03-007b-07.png,the story .
c03/c03-007c/c03-007c-00.png,In A Taste of Honey Mr. Richardson has taken
c03/c03-007c/c03-007c-01.png,a town in the industrial North of England
c03/c03-007c/c03-007c-02.png,and has made it live . The shabby streets
c03/c03-007c/c03-007c-03.png,"and wet pavements , the school play-grounds ,"
c03/c03-007c/c03-007c-04.png,the public monuments and the rubbish strewn
c03/c03-007c/c03-007c-05.png,canals - even the worn head-stones in the
c03/c03-007c/c03-007c-06.png,"churchyard , "" sacred to the memory of """
c03/c03-007c/c03-007c-07.png,- are seen as an integral part of the
c03/c03-007c/c03-007c-08.png,story .
c03/c03-007d/c03-007d-00.png,In A Taste of Honey Mr. Richardson has
c03/c03-007d/c03-007d-01.png,taken a town in the industrial North of
c03/c03-007d/c03-007d-02.png,England and has made it live . The shabby
c03/c03-007d/c03-007d-03.png,"streets and wet pavements , the school"
c03/c03-007d/c03-007d-04.png,"play-grounds , the public monuments and"
c03/c03-007d/c03-007d-05.png,the rubbish strewn canals - even the
c03/c03-007d/c03-007d-06.png,"worn head-stones in the churchyard , "" sacred"
c03/c03-007d/c03-007d-07.png,"to the memory of "" - are seen as an"
c03/c03-007d/c03-007d-08.png,integral part of the story .
c03/c03-007e/c03-007e-00.png,In A Taste of Honey Mr. Richardson has
c03/c03-007e/c03-007e-01.png,taken a town in the industrial North of
c03/c03-007e/c03-007e-02.png,England and has made it live . The shabby
c03/c03-007e/c03-007e-03.png,"streets and wet pavements , the school play-"
c03/c03-007e/c03-007e-04.png,"grounds , the public monuments and the"
c03/c03-007e/c03-007e-05.png,rubbish strewn canals - even the worn
c03/c03-007e/c03-007e-06.png,"head-stones in the churchyard , "" sacred to"
c03/c03-007e/c03-007e-07.png,"the memory of "" - are seen as an integral"
c03/c03-007e/c03-007e-08.png,part of the story .
c03/c03-007f/c03-007f-00.png,In A Taste of Honey Mr. Richardson has
c03/c03-007f/c03-007f-01.png,taken a town in the industrial North of
c03/c03-007f/c03-007f-02.png,England and has made it live . The shabby
c03/c03-007f/c03-007f-03.png,"streets and wet pavements , the school"
c03/c03-007f/c03-007f-04.png,"play-grounds , the public monuments and"
c03/c03-007f/c03-007f-05.png,the rubbish strewn canals - even the worn
c03/c03-007f/c03-007f-06.png,"head-stones in the churchyard , "" sacred to"
c03/c03-007f/c03-007f-07.png,"the memory of "" - are seen as an inte-"
c03/c03-007f/c03-007f-08.png,gral part of the story .
c03/c03-016a/c03-016a-00.png,"But there is heart in the telling , and an"
c03/c03-016a/c03-016a-01.png,intense realism in the situation . A young
c03/c03-016a/c03-016a-02.png,girl lives in a single dingy room with
c03/c03-016a/c03-016a-03.png,"her slatternly , promiscuous mother . In such"
c03/c03-016a/c03-016a-04.png,surroundings she learns sex is something
c03/c03-016a/c03-016a-05.png,"sordid , and when she experiences it for the"
c03/c03-016a/c03-016a-06.png,"first time herself it is incoherently , clumsily ,"
c03/c03-016a/c03-016a-07.png,but half inquisitively . As is the case in Fanny
c03/c03-016a/c03-016a-08.png,her first lover is a sailor who leaves her
c03/c03-016a/c03-016a-09.png,to bear his child and sails away .
c03/c03-016b/c03-016b-00.png,"But there is heart in the telling , and an intense"
c03/c03-016b/c03-016b-01.png,realism in the situation . A young girl lives in
c03/c03-016b/c03-016b-02.png,"a single dingy room with her slatternly ,"
c03/c03-016b/c03-016b-03.png,promiscuous mother . In such surroundings she
c03/c03-016b/c03-016b-04.png,"learns sex is something sordid , and when she"
c03/c03-016b/c03-016b-05.png,experiences it for the first time herself it
c03/c03-016b/c03-016b-06.png,"is incoherently , clumsily , but half shyly and"
c03/c03-016b/c03-016b-07.png,half inquisitively . As is the case in Fanny her
c03/c03-016b/c03-016b-08.png,first lover is a sailor who leaves her to bear
c03/c03-016b/c03-016b-09.png,his child and sails away .
c03/c03-016c/c03-016c-00.png,"But there is heart in the telling , and an"
c03/c03-016c/c03-016c-01.png,intense realism in the situation . A young
c03/c03-016c/c03-016c-02.png,girl lives in a single dingy room with her
c03/c03-016c/c03-016c-03.png,"slatternly , promiscuous mother . In such"
c03/c03-016c/c03-016c-04.png,"surroundings she learns sex is something sordid ,"
c03/c03-016c/c03-016c-05.png,and when she experiences it for the first time
c03/c03-016c/c03-016c-06.png,"herself it is incoherently , clumsily , but half"
c03/c03-016c/c03-016c-07.png,shyly and half inquisitively . As is the case in
c03/c03-016c/c03-016c-08.png,Fanny her first lover is a sailor who leaves
c03/c03-016c/c03-016c-09.png,her to bear his child and sails away .
c03/c03-016d/c03-016d-00.png,"But there is heart in the telling , and an"
c03/c03-016d/c03-016d-01.png,intense realism in the situation . A young
c03/c03-016d/c03-016d-02.png,girl lives in a single dingy room with
c03/c03-016d/c03-016d-03.png,"her slatternly , promiscuous mother . In such"
c03/c03-016d/c03-016d-04.png,surroundings she learns sex is something
c03/c03-016d/c03-016d-05.png,"sordid , and when she experiences it for"
c03/c03-016d/c03-016d-06.png,"the first time herself it is incoherently , clumsily ,"
c03/c03-016d/c03-016d-07.png,but half shyly and half inquisitively . As
c03/c03-016d/c03-016d-08.png,is the case in Fanny her first lover is a sailor
c03/c03-016d/c03-016d-09.png,who leaves her to bear his child and sails
c03/c03-016d/c03-016d-10.png,away .
c03/c03-016e/c03-016e-00.png,"But there is heart in the telling , and an"
c03/c03-016e/c03-016e-01.png,intense realism in the situation . A young
c03/c03-016e/c03-016e-02.png,girl lives in a single dingy room with her
c03/c03-016e/c03-016e-03.png,"slatternly , promiscuous mother . In such"
c03/c03-016e/c03-016e-04.png,surroundings she learns sex is something
c03/c03-016e/c03-016e-05.png,"sordid , and when she experiences it for the"
c03/c03-016e/c03-016e-06.png,"first time herself it is incoherently ,"
c03/c03-016e/c03-016e-07.png,"clumsily , but half shyly and half in-"
c03/c03-016e/c03-016e-08.png,quisitively . As is the case in Fanny her
c03/c03-016e/c03-016e-09.png,first lover is a sailor who leaves her to
c03/c03-016e/c03-016e-10.png,bear his child and sails away .
c03/c03-021a/c03-021a-00.png,In Fanny the pregnant girl is befriended by
c03/c03-021a/c03-021a-01.png,"an old man . Here it is a young homosexual ,"
c03/c03-021a/c03-021a-02.png,estranged from women but yet moved by a
c03/c03-021a/c03-021a-03.png,strong maternal instinct to the unborn child
c03/c03-021a/c03-021a-04.png,"as much as to the expectant mother , who acts"
c03/c03-021a/c03-021a-05.png,as a protector and comforter to her in her
c03/c03-021a/c03-021a-06.png,hour of need . He shares her room and gives
c03/c03-021a/c03-021a-07.png,her his forlorn gift of companionship and sym-
c03/c03-021a/c03-021a-08.png,"pathy - "" you need someone to love you while"
c03/c03-021a/c03-021a-09.png,"you are looking for someone to love "" ."
c03/c03-021b/c03-021b-00.png,In Fanny the pregnant girl is befriended by an old
c03/c03-021b/c03-021b-01.png,"man . Here it is a young homosexual , estranged from"
c03/c03-021b/c03-021b-02.png,women but yet moved by a strong maternal instinct to
c03/c03-021b/c03-021b-03.png,"the unborn child as much as to the expectant mother ,"
c03/c03-021b/c03-021b-04.png,who acts as a protector and comforter to her in her hour
c03/c03-021b/c03-021b-05.png,of need . He shares her room and gives her his forlorn
c03/c03-021b/c03-021b-06.png,"gift of companionship and sympathy - "" you need"
c03/c03-021b/c03-021b-07.png,someone to love you while you are looking for
c03/c03-021b/c03-021b-08.png,"someone to love "" ."
c03/c03-021c/c03-021c-00.png,In Fanny the pregnant girl is befriended by an
c03/c03-021c/c03-021c-01.png,"old man . Here it is a young homosexual , estranged"
c03/c03-021c/c03-021c-02.png,from women but yet moved by a strong maternal
c03/c03-021c/c03-021c-03.png,instinct to the unborn child as much as to the
c03/c03-021c/c03-021c-04.png,"expectant mother , who acts as a protector and"
c03/c03-021c/c03-021c-05.png,comforter to her in her hour of need . He
c03/c03-021c/c03-021c-06.png,shares her room and gives her his forlorn gift
c03/c03-021c/c03-021c-07.png,"of companionship and sympathy - "" you need someone"
c03/c03-021c/c03-021c-08.png,to love you while you are looking for
c03/c03-021c/c03-021c-09.png,"someone to love "" ."
c03/c03-021d/c03-021d-00.png,In Fanny the pregnant girl is befriended by
c03/c03-021d/c03-021d-01.png,"an old man . Here it is a young homosexual ,"
c03/c03-021d/c03-021d-02.png,estranged from women but yet moved by a
c03/c03-021d/c03-021d-03.png,strong maternal instinct to the unborn child
c03/c03-021d/c03-021d-04.png,"as much as to the expectant mother , who"
c03/c03-021d/c03-021d-05.png,acts as a protector and comforter to her in
c03/c03-021d/c03-021d-06.png,her hour of need . He shares her room and gives
c03/c03-021d/c03-021d-07.png,her his forlorn gift of companionship and
c03/c03-021d/c03-021d-08.png,"sympathy - "" you need someone to love you while"
c03/c03-021d/c03-021d-09.png,"you are looking for someone to love "" ."
c03/c03-021e/c03-021e-00.png,In Fanny the pregnant girl is befriended
c03/c03-021e/c03-021e-01.png,by an old man . Here it is a young homo-
c03/c03-021e/c03-021e-02.png,"sexual , estranged from women but yet moved"
c03/c03-021e/c03-021e-03.png,by a strong maternal instinct to the unborn
c03/c03-021e/c03-021e-04.png,"child as much as to the expectant mother ,"
c03/c03-021e/c03-021e-05.png,who acts as a protector and comforter to
c03/c03-021e/c03-021e-06.png,her in her hour of need . He shares her room
c03/c03-021e/c03-021e-07.png,and gives her his forlorn gift of com-
c03/c03-021e/c03-021e-08.png,"panionship and sympathy - "" you need someone"
c03/c03-021e/c03-021e-09.png,to love you while you are looking for
c03/c03-021e/c03-021e-10.png,"someone to love "" ."
c03/c03-021f/c03-021f-00.png,In Fanny the pregnant girl is befriended
c03/c03-021f/c03-021f-01.png,by an old man . Here it is a young homo-
c03/c03-021f/c03-021f-02.png,"sexual , estranged from women but yet"
c03/c03-021f/c03-021f-03.png,moved by a strong maternal instinct to
c03/c03-021f/c03-021f-04.png,the unborn child as much as to the
c03/c03-021f/c03-021f-05.png,"expectant mother , who acts as a protector"
c03/c03-021f/c03-021f-06.png,and comforter to her in her hour of need .
c03/c03-021f/c03-021f-07.png,He shares her room and gives her his
c03/c03-021f/c03-021f-08.png,forlorn gift of companionship and sympathy -
c03/c03-021f/c03-021f-09.png,""" you need someone to love you while you"
c03/c03-081a/c03-081a-00.png,"Arguably , the dramatist has committed a"
c03/c03-081a/c03-081a-01.png,technical error in allowing Irene to speak
c03/c03-081a/c03-081a-02.png,for herself ; we would be altogether clearer
c03/c03-081a/c03-081a-03.png,in our minds about her if she remained
c03/c03-081a/c03-081a-04.png,"a flawed but beautiful enigma , seen but not"
c03/c03-081a/c03-081a-05.png,"heard . However , Miss Pinkie Johnstone makes her"
c03/c03-081a/c03-081a-06.png,"few brief scenes effective , and Mr. Dinsdale"
c03/c03-081a/c03-081a-07.png,"Landen , in the longest and most exacting role ,"
c03/c03-081a/c03-081a-08.png,"that of the sergeant , gives a performance of"
c03/c03-081a/c03-081a-09.png,rare intelligence and restrained power .
c03/c03-081b/c03-081b-00.png,"Arguably , the dramatist has committed a"
c03/c03-081b/c03-081b-01.png,technical error in allowing Irene to speak for
c03/c03-081b/c03-081b-02.png,herself ; we would be altogether clearer in our
c03/c03-081b/c03-081b-03.png,minds about her if she remained a flawed but
c03/c03-081b/c03-081b-04.png,"beautiful enigma , seen but not heard . However ,"
c03/c03-081b/c03-081b-05.png,Miss Pinkie Johnstone makes her few brief scenes
c03/c03-081b/c03-081b-06.png,"effective , and Mr. Dinsdale Landen , in"
c03/c03-081b/c03-081b-07.png,"the longest and most exacting role , that of the"
c03/c03-081b/c03-081b-08.png,"sergeant , gives a performance of rare intelligence"
c03/c03-081b/c03-081b-09.png,and restrained power .
c03/c03-081c/c03-081c-00.png,"Arguably , the dramatist has committed a technical"
c03/c03-081c/c03-081c-01.png,error in allowing Irene to speak for herself ;
c03/c03-081c/c03-081c-02.png,we would be altogether clearer in our minds
c03/c03-081c/c03-081c-03.png,about her if she remained a flawed but beautiful
c03/c03-081c/c03-081c-04.png,"enigma , seen but not heard . However , Miss Pinkie"
c03/c03-081c/c03-081c-05.png,"Johnstone makes her few brief scenes effective , and"
c03/c03-081c/c03-081c-06.png,"Mr. Dinsdale Landen , in the longest and most"
c03/c03-081c/c03-081c-07.png,"exacting role , that of the sergeant , gives a performance"
c03/c03-081c/c03-081c-08.png,of rare intelligence and restrained power .
c03/c03-081d/c03-081d-00.png,"Arguably , the dramatist has committed a"
c03/c03-081d/c03-081d-01.png,technical error in allowing Irene to speak
c03/c03-081d/c03-081d-02.png,for herself ; we would be altogether clearer
c03/c03-081d/c03-081d-03.png,in our minds about her if she remained
c03/c03-081d/c03-081d-04.png,"a flawed but beautiful enigma , seen but"
c03/c03-081d/c03-081d-05.png,"not heard . However , Miss Pinkie Johnstone"
c03/c03-081d/c03-081d-06.png,"makes her few brief scenes effective , and Mr."
c03/c03-081d/c03-081d-07.png,"Dinsdale Landen , in the longest and most"
c03/c03-081d/c03-081d-08.png,"exacting role , that of the sergeant , gives"
c03/c03-081d/c03-081d-09.png,a performance of rare intelligence and
c03/c03-081d/c03-081d-10.png,restrained power .
c03/c03-081e/c03-081e-00.png,"Arguably , the dramatist has committed a"
c03/c03-081e/c03-081e-01.png,technical error in allowing Irene to speak
c03/c03-081e/c03-081e-02.png,for herself ; we would be altogether clearer
c03/c03-081e/c03-081e-03.png,in our minds about her if she remained
c03/c03-081e/c03-081e-04.png,"a flawed but beautiful enigma , seen but"
c03/c03-081e/c03-081e-05.png,"not heard . However , Miss Pinkie Johnstone"
c03/c03-081e/c03-081e-06.png,"makes her few brief scenes effective , and"
c03/c03-081e/c03-081e-07.png,"Mr. Dinsdale Landen , in the longest and most"
c03/c03-081e/c03-081e-08.png,"exacting role , that of the sergeant , gives a perfor-"
c03/c03-081e/c03-081e-09.png,mance of rare intelligence and restrained
c03/c03-081e/c03-081e-10.png,power .
c03/c03-081f/c03-081f-00.png,"Arguably , the dramatist has committed a"
c03/c03-081f/c03-081f-01.png,technical error in allowing Irene to speak
c03/c03-081f/c03-081f-02.png,for herself ; we would be altogether clearer
c03/c03-081f/c03-081f-03.png,in our minds about her if she remained a
c03/c03-081f/c03-081f-04.png,"flawed but beautiful enigma , seen but not"
c03/c03-081f/c03-081f-05.png,"heard . However , Miss Pinkie Johnstone"
c03/c03-081f/c03-081f-06.png,"makes her few brief scenes effective , and"
c03/c03-081f/c03-081f-07.png,"Mr. Dinsdale Landen , in the longest and most"
c03/c03-081f/c03-081f-08.png,"exacting role , that of the sergeant , gives a"
c03/c03-081f/c03-081f-09.png,performance of rare intelligence and restrained
c03/c03-084a/c03-084a-00.png,Mr. Bryan Stonehouse's production is quietly
c03/c03-084a/c03-084a-01.png,"effective , giving full value to the formal elements"
c03/c03-084a/c03-084a-02.png,of Betti's writing without over-emphasizing
c03/c03-084a/c03-084a-03.png,"them . Last night's play in the "" Play of the"
c03/c03-084a/c03-084a-04.png,"Week "" series on independent television , Then"
c03/c03-084a/c03-084a-05.png,"We Fall , by Mr. Paul Ferris , was a morality"
c03/c03-084a/c03-084a-06.png,on the not unfamiliar theme of the destructive
c03/c03-084a/c03-084a-07.png,power of unbridled ambition .
c03/c03-084b/c03-084b-00.png,Mr. Bryan Stonehouse's production is quietly
c03/c03-084b/c03-084b-01.png,"effective , giving full value to the formal elements"
c03/c03-084b/c03-084b-02.png,of Betti's writing without over-emphasizing
c03/c03-084b/c03-084b-03.png,"them . Last night's play in the "" Play of the"
c03/c03-084b/c03-084b-04.png,"Week "" series on independent television , Then"
c03/c03-084b/c03-084b-05.png,"We Fall , by Mr. Paul Ferris , was a morality"
c03/c03-084b/c03-084b-06.png,on the not unfamiliar theme of the destructive
c03/c03-084b/c03-084b-07.png,power of unbridled ambition .
c03/c03-084c/c03-084c-00.png,"Mr. Bryan Stonehouse's production is quietly effective ,"
c03/c03-084c/c03-084c-01.png,giving full value to the formal elements of Betti's
c03/c03-084c/c03-084c-02.png,writing without over-emphasizing them . Last night's
c03/c03-084c/c03-084c-03.png,"play in the "" Play of the Week "" series on indepen-"
c03/c03-084c/c03-084c-04.png,"dent television , Then We Fall , by Mr. Paul Ferris ,"
c03/c03-084c/c03-084c-05.png,was a morality on the not unfamiliar theme of
c03/c03-084c/c03-084c-06.png,the destructive power of unbridled ambition .
c03/c03-084d/c03-084d-00.png,Mr. Bryan Stonehouse's production is quietly
c03/c03-084d/c03-084d-01.png,"effective , giving full value to the formal"
c03/c03-084d/c03-084d-02.png,elements of Betti's writing without over-
c03/c03-084d/c03-084d-03.png,emphasizing them . Last night's play in the
c03/c03-084d/c03-084d-04.png,""" Play of the Week "" series on independent"
c03/c03-084d/c03-084d-05.png,"television , Then We Fall , by Mr. Paul Fer-"
c03/c03-084d/c03-084d-06.png,"ris , was a morality on the not unfamiliar"
c03/c03-084d/c03-084d-07.png,theme of the destructive power of unbridled
c03/c03-084d/c03-084d-08.png,ambition .
c03/c03-084e/c03-084e-00.png,Mr. Bryan Stonehouse's production is quietly
c03/c03-084e/c03-084e-01.png,"effective , giving full value to the formal elements"
