file_name,text
a02/a02-078/a02-078-01.png,longer accepted the good faith of Mr. Kenneth
a02/a02-078/a02-078-02.png,"Kaunda . Sir Roy , Federal Rhodesian Prime Minister ,"
a02/a02-078/a02-078-03.png,said that Mr. Kaunda's United National Independence
a02/a02-078/a02-078-04.png,Party was a monster as vicious as the Zambia
a02/a02-078/a02-078-05.png,"National Congress , which was led by Mr. Kaunda"
a02/a02-078/a02-078-06.png,until he was outlawed in 1959 . The record
a02/a02-078/a02-078-07.png,of lawlessness among UNIP supporters went
a02/a02-078/a02-078-08.png,"back a long way , Sir Roy told the"
a02/a02-078/a02-078-09.png,Federal Parliament in Salisbury .
a02/a02-082/a02-082-00.png,He cited cases in which hundreds of UNIP supporters
a02/a02-082/a02-082-01.png,had been arrested or convicted since last year on
a02/a02-082/a02-082-02.png,charges of creating disturbances . During the first
a02/a02-082/a02-082-03.png,three weeks of the present trouble 287 incidents
a02/a02-082/a02-082-04.png,had been reported in Northern Rhodesia . More
a02/a02-082/a02-082-05.png,than 500 people - 167 of them members of
a02/a02-082/a02-082-06.png,the UNIP - were convicted last month in the
a02/a02-086/a02-086-00.png,""" Against this background must be taken Mr."
a02/a02-086/a02-086-01.png,Kaunda's repeated statements that all he is
a02/a02-086/a02-086-02.png,"doing is in the name of non-violence , "" said"
a02/a02-086/a02-086-03.png,"Sir Roy . "" I am now compelled to say that"
a02/a02-086/a02-086-04.png,"I don't accept his good faith . "" He said"
a02/a02-086/a02-086-05.png,Mr. Kaunda must know that his statements
a02/a02-086/a02-086-06.png,"had stimulated violence , but he had done"
a02/a02-090/a02-090-00.png,""" It is true he made a point of again being absent"
a02/a02-090/a02-090-01.png,from Northern Rhodesia when his followers have
a02/a02-090/a02-090-02.png,"indulged in such violence . "" But Sir Roy pointed out"
a02/a02-090/a02-090-03.png,that a few months ago Mr. Kaunda said that
a02/a02-090/a02-090-04.png,if UNIP did not get its way what would happen
a02/a02-090/a02-090-05.png,"would make the Mau Mau in Kenya "" seem like a"
a02/a02-093/a02-093-00.png,JOHN DICKIE writes : Mr. Macmillan gave top
a02/a02-093/a02-093-01.png,priority to the clash over Northern Rhodesia on his
a02/a02-093/a02-093-02.png,return from Scotland yesterday . He summoned Mr.
a02/a02-093/a02-093-03.png,"Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys ,"
a02/a02-093/a02-093-04.png,Commonwealth Relations Secretary for an hour's talks
a02/a02-093/a02-093-05.png,at Admiralty House . A statement is expected today
a02/a02-093/a02-093-06.png,to hold the door open for modifications to the
a02/a02-093/a02-093-07.png,new Constitution provided law and order is maintained
a02/a02-098/a02-098-00.png,Its terms have set the Prime Minister an exacting
a02/a02-098/a02-098-01.png,problem . Mr. Sandys has warned of the risk of a
a02/a02-098/a02-098-02.png,strong reaction from Sir Roy Welensky to any
a02/a02-098/a02-098-03.png,suggestion that there may be fresh concessions to the
a02/a02-098/a02-098-04.png,African nationalists . Mr. Macleod has ample evidence
a02/a02-098/a02-098-05.png,"from talks with Sir John Moffat , Northern Rhodesian"
a02/a02-098/a02-098-06.png,"Liberal leader , and Mr. Kaunda , that the bulk"
a02/a02-098/a02-098-07.png,of moderates and Africans will reject the
a02/a02-098/a02-098-08.png,Constitution unless it is modified .
a02/a02-102/a02-102-00.png,A ROYAL welcome for the Kabaka of
a02/a02-102/a02-102-01.png,Buganda ( King Freddie ) from Princess
a02/a02-102/a02-102-02.png,"Elizabeth Bagaya of Toro , kneeling at the"
a02/a02-102/a02-102-03.png,foot of his airliner's steps at London Airport
a02/a02-102/a02-102-04.png,"yesterday . Forty other Africans greeted him ,"
a02/a02-102/a02-102-05.png,"kneeling with heads bowed . The princess ,"
a02/a02-102/a02-102-06.png,"aged 24 , is now studying history at Cambri-"
a02/a02-102/a02-102-07.png,"dge , where she is a friend of Prince William"
a02/a02-106/a02-106-00.png,King Freddie and three other hereditary rulers of
a02/a02-106/a02-106-01.png,native kingdoms in Uganda arrived for talks with
a02/a02-106/a02-106-02.png,"Colonial Secretary Mr. Iain Macleod , before the"
a02/a02-106/a02-106-03.png,Uganda Constitutional conference opens next Monday .
a02/a02-106/a02-106-04.png,The question : Their status in an independent Uganda .
a02/a02-106/a02-106-05.png,The thorniest problem for next week's conference is
a02/a02-106/a02-106-06.png,to settle the relationships between them and the
a02/a02-106/a02-106-07.png,rest of the country . A Government report has
a02/a02-106/a02-106-08.png,recognised their rights and recommended a form of
a02/a02-106/a02-106-09.png,"federal association , but the four kings are not"
a02/a02-111/a02-111-00.png,"Instead , the kings will remain in London"
a02/a02-111/a02-111-01.png,and wait to hear the conference's proposals .
a02/a02-111/a02-111-02.png,Then their views will be transmitted back .
a02/a02-111/a02-111-03.png,"MR. BUTLER , the Home Secretary , has decided"
a02/a02-111/a02-111-04.png,to meet head-on the biggest challenge to
a02/a02-111/a02-111-05.png,Government authority yet presented by the
a02/a02-111/a02-111-06.png,""" Ban-the-Bomb "" demonstrators . Police leave"
a02/a02-111/a02-111-07.png,has been cancelled and secret plans prepared
a02/a02-111/a02-111-08.png,to deal with the mass sit-down rally planned
a02/a02-111/a02-111-09.png,for Sunday in Parliament-square by the
a02/a02-111/a02-111-10.png,"Committee of 100 , the anti-nuclear arms"
a02/a02-116/a02-116-00.png,It was Mr. Butler who authorised action which
a02/a02-116/a02-116-01.png,ended yesterday in 32 members of the
a02/a02-116/a02-116-02.png,Committee of 100 being imprisoned for inciting
a02/a02-116/a02-116-03.png,a breach of the peace . The committee's
a02/a02-116/a02-116-04.png,president 89-year-old Earl Russell and
a02/a02-116/a02-116-05.png,his 61-year-old wife were each jailed for
a02/a02-116/a02-116-06.png,a week . Playwrights Arnold Wesker ( The Kitchen )
a02/a02-116/a02-116-07.png,and Robert Bolt ( The Flowering Cherry ) were
a02/a02-120/a02-120-00.png,The possibility that the Government might
a02/a02-120/a02-120-01.png,"invoke the Public Order Act , 1936 , and"
a02/a02-120/a02-120-02.png,declare the whole rally illegal - whether
a02/a02-120/a02-120-03.png,the demonstrators sit down or not - was
a02/a02-120/a02-120-04.png,being discussed in Whitehall last night .
a02/a02-120/a02-120-05.png,"It was last used a year ago , to deal"
a02/a02-120/a02-120-06.png,with the St. Pancras rent riots . Today
a02/a02-120/a02-120-07.png,Mr. Butler will have talks with Police
a02/a02-120/a02-120-08.png,Commissioner Sir Joseph Simpson to
a02/a02-120/a02-120-09.png,"draw up final plans for the "" Battle"
a02/a02-120/a02-120-10.png,"of Parliament Square . """
a02/a02-124/a02-124-00.png,Measures agreed so far include : 1 . A mass
a02/a02-124/a02-124-01.png,"call-out of police , special constables"
a02/a02-124/a02-124-02.png,"and reserves , with 750 policemen posted"
a02/a02-124/a02-124-03.png,from outlying districts to stations in
a02/a02-124/a02-124-04.png,"the area - West End Central , Bow-street ,"
a03/a03-006/a03-006-00.png,"Today , for example , the Foreign Minister of Indo-"
a03/a03-006/a03-006-01.png,nesia arrived in Belgrade as the guest of the Yugoslav
a03/a03-006/a03-006-02.png,Foreign Minister . In fact such Yugoslav activity has
a03/a03-006/a03-006-03.png,been # particularly intensified in the past year
a03/a03-006/a03-006-04.png,"or so and though so far , apart from joint action"
a03/a03-006/a03-006-05.png,"in the United Nations , these exchanges have not"
a03/a03-006/a03-006-06.png,"been seen on any wider basis , President Tito"
a03/a03-006/a03-006-07.png,is known for some time to have favoured a
a03/a03-006/a03-006-08.png,conference of neutralist leaders .
a03/a03-009/a03-009-00.png,The wish was particularly apparent in comments
a03/a03-009/a03-009-01.png,"on the occasion of the conference in Casablanca and ,"
a03/a03-009/a03-009-02.png,"in particular , in Yugoslav approval of the idea of an"
a03/a03-009/a03-009-03.png,inter-African consultative assembly which would
a03/a03-009/a03-009-04.png,coordinate activity on the political and economic
a03/a03-009/a03-009-05.png,sphere ; and it is not difficult to see that President
a03/a03-009/a03-009-06.png,Tito would like some such idea extended also
a03/a03-009/a03-009-07.png,to the whole uncommitted world
a03/a03-011/a03-011-00.png,"But he now feels , in view of a changed international"
a03/a03-011/a03-011-01.png,situation and especially in view of fresh problems facing
a03/a03-011/a03-011-02.png,"the new and independent countries of Africa , that the"
a03/a03-011/a03-011-03.png,time is ripe to have more frequent consultations between
a03/a03-011/a03-011-04.png,the uncommitted countries and even to work out common
a03/a03-011/a03-011-05.png,stands on various problems facing those nations . Two
a03/a03-011/a03-011-06.png,"subjects , the Congo and Algeria , are the main topics"
a03/a03-011/a03-011-07.png,of the talks in Belgrade - and on both the two
a03/a03-011/a03-011-08.png,leaders have identical ideas .
a03/a03-014/a03-014-00.png,Two emissaries from the Laotian Government
a03/a03-014/a03-014-01.png,of Prince Boun Oum have arrived in
a03/a03-014/a03-014-02.png,"Phnom Penh , Cambodia , to invite Prince"
a03/a03-014/a03-014-03.png,"Souvanna Phouma , the former Prime Min-"
a03/a03-014/a03-014-04.png,"ister , to return to Laos . No details of"
a03/a03-014/a03-014-05.png,"their mission have been disclosed , but it"
a03/a03-014/a03-014-06.png,was reported earlier in Laos that Prince
a03/a03-014/a03-014-07.png,Boun Oum was considering asking
a03/a03-014/a03-014-08.png,Prince Souvanna Phouma to join his
a03/a03-017/a03-017-00.png,Prince Souvanna Phouma has not yet replied to
a03/a03-017/a03-017-01.png,"the mission , but recent statements made by him"
a03/a03-017/a03-017-02.png,in Phnom Penh indicate that he still regards
a03/a03-017/a03-017-03.png,himself as the only legal Prime Minister of
a03/a03-017/a03-017-04.png,Laos . His policy of strict neutrality from 1951
a03/a03-017/a03-017-05.png,"to 1958 kept the kingdom in peace , though"
a03/a03-017/a03-017-06.png,at the cost of virtual partition of the country
a03/a03-017/a03-017-07.png,into the pro-communist north and the
a03/a03-017/a03-017-08.png,pro-western centre and south .
a03/a03-020/a03-020-00.png,Prince Souvanna's former Minister of
a03/a03-020/a03-020-01.png,"Information , Mr. Quinim Pholsena , who"
a03/a03-020/a03-020-02.png,claims to be his representative in
a03/a03-020/a03-020-03.png,"Laos , yesterday addressed all officers"
a03/a03-020/a03-020-04.png,of the pro-communist forces
a03/a03-020/a03-020-05.png,occupying the province of Xieng
a03/a03-020/a03-020-06.png,Khouang and emphasized that
a03/a03-020/a03-020-07.png,"Prince Souphannouvong , leader"
a03/a03-020/a03-020-08.png,of the pro-communist Neo Lao
a03/a03-020/a03-020-09.png,"Haksat Party , also to the officers"
a03/a03-020/a03-020-10.png,in the same terms .
a03/a03-023/a03-023-00.png,This emphasis on the legality of the former
a03/a03-023/a03-023-01.png,Government suggests that all is not well
a03/a03-023/a03-023-02.png,with the political and military leadership
a03/a03-023/a03-023-03.png,of the pro-communists . Most of the
a03/a03-023/a03-023-04.png,province of Xieng Khouang and the
a03/a03-023/a03-023-05.png,"tactically useful Plain of Jars , however ,"
a03/a03-023/a03-023-06.png,appear still to be firmly in their hands .
a03/a03-023/a03-023-07.png,The Government has claimed the
a03/a03-023/a03-023-08.png,"recapture of Vang Vieng , the pro-"
a03/a03-023/a03-023-09.png,communists' former base 60 miles
a03/a03-023/a03-023-10.png,"north of Vientiane , but this claim"
a03/a03-027/a03-027-00.png,A correspondent who travelled yesterday to within
a03/a03-027/a03-027-01.png,a few miles of Vang Vieng was told by officers that
a03/a03-027/a03-027-02.png,this village was still held by the pro-communists .
a03/a03-027/a03-027-03.png,With the Prime Minister sunning himself in Jamaica
a03/a03-027/a03-027-04.png,and # his Cabinet out in the grass roots making
a03/a03-027/a03-027-05.png,"160 speeches in 80 constituencies in 10 days , the Liberal"
a03/a03-027/a03-027-06.png,Party are holding a national conference here with
a03/a03-027/a03-027-07.png,"some 2,000 delegates , the biggest gathering since 1958"
a03/a03-027/a03-027-08.png,when Mr. Lester Pearson was chosen as party
a03/a03-030/a03-030-00.png,In some ways it will be a testing occasion
a03/a03-030/a03-030-01.png,"for him , although some think his position"
a03/a03-030/a03-030-02.png,unassailable simply because there is no one
a03/a03-030/a03-030-03.png,else in sight to supplant him . So the con-
a03/a03-030/a03-030-04.png,ference will concentrate on laying the
a03/a03-030/a03-030-05.png,foundations on which to win the next
a03/a03-030/a03-030-06.png,election . The rally comes at a time
a03/a03-030/a03-030-07.png,when in spite of carefully worded state-
a03/a03-030/a03-030-08.png,ments by the Prime Minister there is an
a03/a03-030/a03-030-09.png,air of electoral expectancy .
a03/a03-034/a03-034-00.png,Members of the Cabinet are basing their speeches on
a03/a03-034/a03-034-01.png,a new Conservative booklet called The Record Speaks
a03/a03-034/a03-034-02.png,which outlines in some detail the accomplishments
a03/a03-034/a03-034-03.png,of the party since it came to office three and
a03/a03-034/a03-034-04.png,a half years ago . Nevertheless there is little
a03/a03-034/a03-034-05.png,illusion in the Conservative Party that their
a03/a03-034/a03-034-06.png,stock at home has fallen in the face of
a03/a03-034/a03-034-07.png,heavy unemployment and an uncertain economy .
a03/a03-037/a03-037-00.png,Last year saw the defeat of two Conservative
a03/a03-037/a03-037-01.png,"provincial governments , Quebec and New Brunswick , and"
a03/a03-037/a03-037-02.png,in the four federal by-elections last October the party
a03/a03-037/a03-037-03.png,fared badly . They are now faced with four other by-
a03/a03-037/a03-037-04.png,"elections , one at Esquimalt Saanich , British Columbia ,"
a03/a03-037/a03-037-05.png,"one in Leeds , Ontario , and the other two in the"
a03/a03-037/a03-037-06.png,"Maritimes - Restigouche Madawaska , New Brunswick ,"
a03/a03-037/a03-037-07.png,"and Kings , Prince Edward Island ."
a03/a03-040/a03-040-00.png,All four were Conservative strongholds . Last September
a03/a03-040/a03-040-01.png,a public poll showed that for the first time since
a03/a03-040/a03-040-02.png,the Administration came to power in 1957 the
a03/a03-040/a03-040-03.png,Liberals were ahead ( 43 per cent were in favour
a03/a03-040/a03-040-04.png,"of "" The Grits "" if a federal election had been"
a03/a03-040/a03-040-05.png,"held last autumn , 38 per cent for the"
a03/a03-040/a03-040-06.png,Conservatives and 12 per cent for the C.C.F. ) .
a03/a03-043/a03-043-00.png,"However , a separate poll revealed that Mr."
a03/a03-043/a03-043-01.png,Diefenbaker was still ahead in terms of
a03/a03-043/a03-043-02.png,popularity as an individual leader ( for
a03/a03-043/a03-043-03.png,"Mr. Diefenbaker 36 per cent , for Mr."
a03/a03-043/a03-043-04.png,Pearson 34 per cent ) . How far is Mr.
a03/a03-043/a03-043-05.png,Lester Pearson acceptable to the people
a03/a03-043/a03-043-06.png,of Canada as a Prime Minister ? Many
a03/a03-043/a03-043-07.png,observers at the national rally will be
a03/a03-047/a03-047-00.png,It is difficult for many to see Mr. Pearson
a03/a03-047/a03-047-01.png,in the role of a popular orator at the
a03/a03-047/a03-047-02.png,"hustings , the spellbinder that Mr. Diefen-"
a03/a03-047/a03-047-03.png,baker was in the last two campaigns . The
a03/a03-047/a03-047-04.png,impression remains that the Liberal leader
a03/a03-047/a03-047-05.png,"is still the diplomatist , more at home"
a03/a03-047/a03-047-06.png,"in the chancery , or the corridors of the United"
a03/a03-047/a03-047-07.png,"Nations , not the father figure , so necessary"
a03/a03-047/a03-047-08.png,"in Canadian leadership , or the practical"
a03/a03-047/a03-047-09.png,"politician , able to talk about sewage problems"
a03/a03-050/a03-050-00.png,"On the other hand , Mr. Pearson excels"
a03/a03-050/a03-050-01.png,"in meeting people informally , but many"
a03/a03-050/a03-050-02.png,"still regard him "" as some sort of cross"
a03/a03-050/a03-050-03.png,"between an egghead and a missionary "" ."
a03/a03-050/a03-050-04.png,His party advisers are now trying to
a03/a03-050/a03-050-05.png,correct that image . The bow tie has
a03/a03-050/a03-050-06.png,gone ; he is having lessons on
a03/a03-050/a03-050-07.png,television techniques and is being coached
a03/a03-054/a03-054-00.png,Everything is being done to promote
a03/a03-054/a03-054-01.png,"a new image . Certainly , he is now a"
a03/a03-054/a03-054-02.png,much lessly trounced by Mr. Diefen-
a03/a03-054/a03-054-03.png,baker in the House in those early
a03/a03-054/a03-054-04.png,days . It has been a hard road back
a03/a03-054/a03-054-05.png,"but now , with plenty of political"
a03/a03-054/a03-054-06.png,ammunition given him by the Gov-
a03/a03-054/a03-054-07.png,"ernment in recent sessions , he is"
a03/a03-054/a03-054-08.png,leading the Opposition with skill and
a03/a03-054/a03-054-09.png,assurance and is a match for the
a03/a03-054/a03-054-10.png,Prime Minister across the floor .
a03/a03-059/a03-059-01.png,"Mr. Pearson is now talking about "" his"
a03/a03-059/a03-059-02.png,"new and dynamic liberalism "" and this"
a03/a03-059/a03-059-03.png,"week will # show perhaps how far "" Mike"
a03/a03-059/a03-059-04.png,will go . The main topic under review is
a03/a03-059/a03-059-05.png,"unemployment , but there will be 21"
a03/a03-059/a03-059-06.png,committees examining subjects
a03/a03-059/a03-059-07.png,ranging from foreign investment in
a03/a03-059/a03-059-08.png,Canada to the problems of the Atlantic
a03/a03-059/a03-059-09.png,"provinces . However , be this election"
a03/a03-059/a03-059-10.png,"year or not , Mr. Pearson , with his party"
a03/a03-059/a03-059-11.png,"increasingly confident of return to power ,"
a03/a03-063/a03-063-01.png,"Mr. Thorneycroft , the Minister of Aviation , who arrives in"
a03/a03-063/a03-063-02.png,Bonn tomorrow for talks with the Federal Government on a
a03/a03-063/a03-063-03.png,"European space satellite project , will find the Germans"
a03/a03-063/a03-063-04.png,"interested in the principle of space research , but rather"
a03/a03-063/a03-063-05.png,sceptical about British plans for organizing it .
a03/a03-063/a03-063-06.png,"Stated more bluntly , they are still unconvinced that"
a03/a03-063/a03-063-07.png,this is not primarily an effort on Britain's part to
a03/a03-063/a03-063-08.png,"salve Blue Streak , which was abandoned last summer"
a03/a03-063/a03-063-09.png,as a military project ; or that the European space satellite
a03/a03-063/a03-063-10.png,is indeed to be purely scientific in character .
a03/a03-066/a03-066-00.png,Mr. Thorneycroft's main purpose will be to
a03/a03-066/a03-066-01.png,"remove these doubts , and to persuade the"
a03/a03-066/a03-066-02.png,Federal Government that the financial burden
a03/a03-066/a03-066-03.png,"involved is really worth while , at a time when"
a03/a03-066/a03-066-04.png,any increase in budgetary commitments
a03/a03-066/a03-066-05.png,would almost certainly involve a corresponding
a03/a03-066/a03-066-06.png,rise in taxation - something no one is prepared
a03/a03-066/a03-066-07.png,to contemplate in an election year .
a03/a03-071/a03-071-00.png,"But , at the same time , there is reason to"
a03/a03-071/a03-071-01.png,believe that the Federal Government is not
a03/a03-071/a03-071-02.png,"convinced , on the basis of the information"
a03/a03-071/a03-071-03.png,"it has so far , that such a project would"
a03/a03-071/a03-071-04.png,be justified from a scientific point of view ;
a03/a03-071/a03-071-05.png,"and not merely constitute a "" prestige """
a03/a03-071/a03-071-06.png,"satellite , duplicating to some extent American"
a03/a03-071/a03-071-07.png,"efforts , as Die Welt suggests today in"
a03/a03-073/a03-073-00.png,On the specific question of the use of Blue
a03/a03-073/a03-073-01.png,"Streak , Mr. Thorneycroft's task will be"
a03/a03-073/a03-073-02.png,easier . He can point out that this is the
a03/a03-073/a03-073-03.png,only rocket and launcher in Europe to
a03/a03-073/a03-073-04.png,have reached a sufficient stage of development
a03/a03-073/a03-073-05.png,for adaptation as the first stage in
a03/a03-073/a03-073-06.png,putting a heavy satellite into outer space .
a03/a03-073/a03-073-07.png,There has also been some talk of adopting another
a03/a03-073/a03-073-08.png,"British rocket , Black Knight , for the second"
a03/a03-073/a03-073-09.png,"stage , but the French have one of their"
a03/a03-073/a03-073-10.png,own called Veronique which they would
a03/a03-080/a03-080-00.png,The Foreign Ministry spokesman added
a03/a03-080/a03-080-01.png,"today , however , that the Brussels Treaty"
a03/a03-080/a03-080-02.png,"was irrelevant , because research on the"
a03/a03-080/a03-080-03.png,various rocket stages had already been
a03/a03-080/a03-080-04.png,"concluded , and only cooperation on the type"
a03/a03-080/a03-080-05.png,of capsule was involved . A lesser obstacle
a03/a03-080/a03-080-06.png,to German participation is the absence of
a03/a03-080/a03-080-07.png,any Ministry or Minister directly responsible
a03/a03-080/a03-080-08.png,for it - and therefore of any budget
a03/a03-080/a03-080-09.png,under which funds could be appropriated .
a03/a03-089/a03-089-00.png,This is expected eventually to replace the
a03/a03-089/a03-089-01.png,"Fiat G-91 , and the F 104 Starfighter ,"
a03/a03-089/a03-089-02.png,the backbone of the German Air
a04/a04-000/a04-000-00.png,PRESIDENT KENNEDY renewed his pressure
a04/a04-000/a04-000-01.png,on Mr. Harold Macmillan to join the
a04/a04-000/a04-000-02.png,Common Market during their talks at Admiralty
a04/a04-000/a04-000-03.png,"House , Whitehall , yesterday . Much of their"
a04/a04-000/a04-000-04.png,"three hours , 20 minutes of discussion is believed"
a04/a04-000/a04-000-05.png,to have been devoted to this main point
a04/a04-003/a04-003-00.png,It arose during talks following
a04/a04-003/a04-003-01.png,President Kennedy's report to the British
a04/a04-003/a04-003-02.png,Prime Minister of the outcome of his recent
a04/a04-003/a04-003-03.png,visit to Paris . There General de Gaulle had made
a04/a04-003/a04-003-04.png,clear that he would accept Britain into the
a04/a04-003/a04-003-05.png,Common Market only if there were no conditions
a04/a04-003/a04-003-06.png,laid down to meet the Commonwealth
a04/a04-003/a04-003-07.png,and other reservations .
a04/a04-006/a04-006-00.png,Mr. Kennedy told Mr. Macmillan that he still
a04/a04-006/a04-006-01.png,wanted him to apply for membership of the Common
a04/a04-006/a04-006-02.png,"Market , even if it meant an unconditional surrender ."
a04/a04-006/a04-006-03.png,"There were also brief discussions on Laos , Berlin"
a04/a04-006/a04-006-04.png,"and other foreign questions , after Mr. Kennedy had"
a04/a04-006/a04-006-05.png,informed Mr. Macmillan of his discussions with Mr.
a04/a04-006/a04-006-06.png,Krushchov . With the exception of 40 minutes when
a04/a04-006/a04-006-07.png,"Lord Home , Foreign Secretary , and Mr. McGeorge"
a04/a04-006/a04-006-08.png,"Bundy , the President's special assistant for"
a04/a04-006/a04-006-09.png,"security affairs , were brought in , the two"
a04/a04-010/a04-010-00.png,An attempt to get more information about the
a04/a04-010/a04-010-01.png,Admiralty House meeting will be made in the
a04/a04-010/a04-010-02.png,House of Commons this afternoon . Labour M.P.s already
a04/a04-010/a04-010-03.png,have many questions to the Prime Minister asking
a04/a04-010/a04-010-04.png,for a statement . President Kennedy flew from London
a04/a04-010/a04-010-05.png,Airport last night to arrive in Washington this
a04/a04-010/a04-010-06.png,morning . He is to make a 30-minute nation-wide
a04/a04-010/a04-010-07.png,broadcast and television report on his
a04/a04-010/a04-010-08.png,talks with Mr. Krushchov this evening .
a04/a04-015/a04-015-00.png,The joint communique on Mr. Kennedy's and Mr. Macmillan's
a04/a04-015/a04-015-01.png,"third talks - the first were at Key West , Florida , the second in"
a04/a04-015/a04-015-02.png,"Washington - said : "" Their discussions covered the major problems ,"
a04/a04-015/a04-015-03.png,"both economic and political , and revealed once again the"
a04/a04-015/a04-015-04.png,close agreement of the two Governments in pursuing their
a04/a04-015/a04-015-05.png,"common purposes . "" Occasion was given to review the need for"
a04/a04-015/a04-015-06.png,economic co-operation and expansion in the general interests
a04/a04-015/a04-015-07.png,"of developed and underdeveloped countries alike . """
a04/a04-019/a04-019-00.png,"It said that the President and Premier noted "" with satisfaction "" the"
a04/a04-019/a04-019-01.png,"agreement in Vienna on the need for an effective Laos ceasefire ,"
a04/a04-019/a04-019-02.png,which should lead to progress toward a Laos agreement at the
a04/a04-019/a04-019-03.png,"Geneva conference . "" Particular attention was also given to the"
a04/a04-019/a04-019-04.png,"nuclear tests conference and to the question of disarmament . "" The"
a04/a04-019/a04-019-05.png,"situation in regard to Germany was reviewed , and there was full"
a04/a04-019/a04-019-06.png,agreement on the necessity of maintaining the rights and
a04/a04-019/a04-019-07.png,"obligations of the allied Governments in Berlin . """
a04/a04-023/a04-023-00.png,"Apart from their formal Admiralty House talks , followed by lunch"
a04/a04-023/a04-023-01.png,given by Lady Dorothy Macmillan with Mrs. Kennedy and other
a04/a04-023/a04-023-02.png,"guests present , Mr. Kennedy and Mr. Macmillan met three more"
a04/a04-023/a04-023-03.png,"times yesterday . In PARIS , Mr. Dean Rusk , U.S. Secretary of"
a04/a04-023/a04-023-04.png,"State , gave a 90-minute briefing on the Vienna talks to the"
a04/a04-023/a04-023-05.png,15-nation Nato council . Some of his listeners said he was
a04/a04-023/a04-023-06.png,""" rather pessimistic "" and talked of a Berlin crisis later this year ."
a04/a04-027/a04-027-00.png,From Nato headquarters Mr. Rusk went to see President de Gaulle
a04/a04-027/a04-027-01.png,and informed him of the Vienna outcome . Last night Mr. Rusk arrived
a04/a04-027/a04-027-02.png,in London in time to join the Buckingham Palace dinner and to
a04/a04-027/a04-027-03.png,"fly home with the President . In DUESSELDORF , Chancellor Adenauer"
a04/a04-027/a04-027-04.png,"said the Vienna talks "" might be the beginning of a slight improvement , """
a04/a04-027/a04-027-05.png,but no big changes should be expected in the political situation .
a04/a04-031/a04-031-00.png,"RELAXED , smiling and clearly in the best of"
a04/a04-031/a04-031-01.png,"spirits , Mr. Krushchov yesterday returned to"
a04/a04-031/a04-031-02.png,Moscow after his two days of talks with President
a04/a04-031/a04-031-03.png,"Kennedy , writes Dennis Ogden from Moscow . The"
a04/a04-031/a04-031-04.png,good beginning made at Vienna must be
a04/a04-031/a04-031-05.png,"followed up by new efforts for peace , the"
a04/a04-031/a04-031-06.png,Soviet Communist Party newspaper Pravda
a04/a04-031/a04-031-07.png,"declared yesterday . Events in Vienna "" gave hope"
a04/a04-031/a04-031-08.png,"to people of goodwill who hate the cold war ,"
a04/a04-031/a04-031-09.png,"and to all who are striving for a stable peace , """
a04/a04-035/a04-035-00.png,""" Thinking over the results of the Vienna"
a04/a04-035/a04-035-01.png,"meeting , peace-loving people will say ' a"
a04/a04-035/a04-035-02.png,"good beginning . ' "" Mr. Krushchov remained at the"
a04/a04-035/a04-035-03.png,airport to join President Brezhnev in welcoming
a04/a04-035/a04-035-04.png,"Dr. Sukarno , President and Prime Minister of"
a04/a04-035/a04-035-05.png,"Indonesia , who arrived by Boeing 707 jet on a"
a04/a04-035/a04-035-06.png,state visit 40 minutes after Mr. Khrushchov had
a04/a04-035/a04-035-07.png,"arrived from Vienna . A cheering , delighted crowd"
a04/a04-035/a04-035-08.png,of Indonesian students broke through crash barriers
a04/a04-035/a04-035-09.png,to surround their President on the tarmac for
a04/a04-039/a04-039-00.png,"In VIENNA , before flying off to Moscow ,"
a04/a04-039/a04-039-01.png,Mr. Khrushchov said he hoped his weekend
a04/a04-039/a04-039-02.png,"talks with President Kennedy would # help "" to"
a04/a04-039/a04-039-03.png,"establish an enduring peace between nations . """
a04/a04-039/a04-039-04.png,Replying to a farewell speech from Austrian President
a04/a04-039/a04-039-05.png,"Schaerf , the Soviet Premier thanked Austria for"
a04/a04-039/a04-039-06.png,the hospitality and welcome he had received .
a04/a04-039/a04-039-07.png,""" The Soviet Union has always striven and is"
a04/a04-039/a04-039-08.png,striving to safeguard an enduring peace for
a04/a04-039/a04-039-09.png,"the peoples , to secure an early solution of the"
a04/a04-043/a04-043-00.png,MR. GAITSKELL today delivered a full-blooded
a04/a04-043/a04-043-01.png,defence of the Polaris missile base . And by
a04/a04-043/a04-043-02.png,implication he supported the establishment of
a04/a04-043/a04-043-03.png,sites in Britain for the training of German
a04/a04-043/a04-043-04.png,troops . His main theme was that nuclear
a04/a04-043/a04-043-05.png,"weapons were necessary to defend Britain , that"
a04/a04-043/a04-043-06.png,"Britain must depend on Nato and "" the West """
a04/a04-043/a04-043-07.png,must have nuclear weapons so long as the
a04/a04-047/a04-047-00.png,Addressing the annual congress of the National Union
a04/a04-047/a04-047-01.png,"of General and Municipal Workers , he said he felt"
a04/a04-047/a04-047-02.png,sure the Labour movement was coming round in
a04/a04-047/a04-047-03.png,support of his views . Obviously conscious of the fierce and
a04/a04-047/a04-047-04.png,widespread resentment over the U.S. Polaris base in
a04/a04-047/a04-047-05.png,"Britain , Mr. Gaitskell said that he even noticed that"
a04/a04-047/a04-047-06.png,supporters of unilateral nuclear disarmament were changing
a04/a04-047/a04-047-07.png,their tactics by switching most of their emphasis on
